riddle_id,ques&ans
447,"Category: Dark Riddles</br>Question: My first is in ocean but never in sea, my second's in wasp but never in bee. My third is in glider and also in flight, my whole is a creature that comes out at night. What am I?</br>Answer: An Owl.</br>Difficulty: Hard"
448,"Category: Dark Riddles</br>Question: I come out at night, I am neither human nor animal, I rarely eat I only drink, I can only be found at night, I will glow in the sunlight. What am I?</br>Answer: A vampire.</br>Difficulty: Easy"
449,Category: Dark Riddles</br>Question: Imagine you are in a dark room. How do you get out?</br>Answer: Stop imagining.</br>Difficulty: Hard
450,Category: Dark Riddles</br>Question: Allan survived 12 days without sleep. How is this possible?</br>Answer: He sleeps during the night.</br>Difficulty: Medium
451,"Category: Dark Riddles</br>Question: The man had not slept in days, yet he was well-rested. How could this be?</br>Answer: He only sleeps at night (he had not slept in DAYS)</br>Difficulty: Easy"
452,"Category: Dark Riddles</br>Question: I am life, yet not real. When we first meet, things are dark. When we leave each other, you are in the light. I meet many people with and after you. What am I?</br>Answer: A movie.</br>Difficulty: Easy"
453,"Category: Dark Riddles</br>Question: I have billions of eyes, yet I live in darkness. I have millions of ears, yet only four lobes. I have no muscle, yet I rule two hemispheres. What am I?</br>Answer: The human brain.</br>Difficulty: Easy"
454,Category: Dark Riddles</br>Question: In a tunnel of darkness lies a beast of iron. It can only attack when pulled back. What is it?</br>Answer: A bullet.</br>Difficulty: Medium
455,"Category: Dark Riddles</br>Question: The ghost of the mountain never to be seen, leaps like a raging fire to catch his prey. As pale as the moon but fast as the wind. Cold as ice, but a flash of light in the night. What is it?</br>Answer: A snow leopard.</br>Difficulty: Hard"
456,"Category: Dark Riddles</br>Question: My body has a dozen heads or more, My tails don't wag when you walk in the door. Count the ways you can hold me tight, Or use me for a special night! What Am I?</br>Answer: A piggy bank.</br>Difficulty: Hard"
457,"Category: Dark Riddles</br>Question: From dawn to dusk I soar through the sky, A thunderous voice, but silent I fly. Through the darkest depths, I will not die, Yet I can not be seen by the naked eye. What am I?</br>Answer: Radio waves.</br>Difficulty: Medium"
458,"Category: Dark Riddles</br>Question: A group of men is suddenly awakened by a loud, piercing, continuous sound. They all scramble out of their beds, get dressed, grab a pole, and disappear into a hole. What in the world are these men doing?</br>Answer: The men are firemen who were on night-shift duty at their firehouse. When they heard the fire alarm, they got dressed, slid down the fire pole, and got in the fire truck.</br>Difficulty: Medium"
459,Category: Dark Riddles</br>Question: What falls but never breaks? What breaks but never falls?</br>Answer: Night and Day!</br>Difficulty: Hard
460,"Category: Dark Riddles</br>Question: A light aloft alone in shadow, I light the way for paths you follow. What am I?</br>Answer: ""Lampost"" - Reasoning: Often, a street lampost will be a source of light above paths that are often traveled at night, hence it is the reference to this lonely light guiding you on paths through the darkness.</br>Difficulty: Easy"
461,"Category: Dark Riddles</br>Question: I scream out in the dark, I bring light to you, my flame whispers in the darkness. What am I?</br>Answer: A candle.</br>Difficulty: Easy"
462,"Category: Dark Riddles</br>Question: Nick timed himself and found out that if he wore a bright white outfit he ran 20 miles in 80 minutes, but when he wore a dark outfit, he ran 20 miles in one hour and twenty minutes. What does this mean for his next race?</br>Answer: Nothing, as 80 minutes equals an hour and twenty minutes.</br>Difficulty: Easy"
463,"Category: Dark Riddles</br>Question: In the light, I may reflect. In the dark, I'm cold and wet. What am I?</br>Answer: Water.</br>Difficulty: Medium"
464,"Category: Dark Riddles</br>Question: From house to house he goes, A messenger small and slight. And whether it rains or snows, He sleeps outside at night. What am I?</br>Answer: A Street or Road.</br>Difficulty: Hard"
465,"Category: Dark Riddles</br>Question: Where once there were many, now there are none. Time has done ticking; the hours are done. For now, is an end, but also beginning, For darkest is now, but soon shall be thinning. What is it?</br>Answer: ""Midnight"" - Reasoning: The riddle is all about following something through to the end - a day. Once the day reaches its end, at midnight, when all the hours of the day are gone, right down to the last second, the clock resets. Thus, it marks both the end of a day and the beginning of a new one.</br>Difficulty: Medium"
466,"Category: Dark Riddles</br>Question: Stealthy as a shadow in the dead of night, Cunning but affectionate if given a bite. Never owned but often loved. In my</br>Answer: A cat.</br>Difficulty: Hard"
467,"Category: Dark Riddles</br>Question: Which is the creature that has one voice, but has four feet in the morning, two feet in the afternoon, and three feet at night?</br>Answer: Man crawls on all fours as a baby, walks on two as an adult, and needs a walking cane when old.</br>Difficulty: Hard"
468,"Category: Dark Riddles</br>Question: A glow in the dark, A place without life, Where a small spark, Means the greatest strife. Where am I?</br>Answer: Space.</br>Difficulty: Hard"
469,"Category: Dark Riddles</br>Question: One knight, a pregnant lady, and a doctor walk into a hospital, the next morning three people walk out, who was the third person?</br>Answer: The knight.</br>Difficulty: Medium"
470,"Category: Dark Riddles</br>Question: Spelled forwards is a type of rodent that you might find in drains, spelled backward is something that you cannot touch but see it every day at night. What is this word?</br>Answer: Rats, star.</br>Difficulty: Hard"
471,"Category: Dark Riddles</br>Question: My first is a part of the day, My last a conductor of light, My whole to take the measure of time, Is useful by day and by night. What am I?</br>Answer: An Hour-glass.</br>Difficulty: Easy"
472,"Category: Dark Riddles</br>Question: There lived a man in a house and every time he went to bed he turned on the light. One night, the man forgot to turn on the light. The next day he read the paper and killed himself. Why?</br>Answer: The man lived in a lighthouse. He forgot to turn on the light and a ship crashed. The next morning he read in the paper that the ship crashed and killed himself because he felt guilty.</br>Difficulty: Medium"
473,"Category: Dark Riddles</br>Question: Which would see most clearly in total darkness? A bat, a tiger, or an owl.</br>Answer: None. In total darkness, it is impossible to see anything.</br>Difficulty: Medium"
474,"Category: Dark Riddles</br>Question: The more it is made, the more it is destroyed. The case can't be cracked, yet you won't be able to avoid it. It can be used for play or just a simple stay. Small, medium, or large, used in both light and in dark. What is it?</br>Answer: A Bed.</br>Difficulty: Easy"
475,"Category: Dark Riddles</br>Question: I'm in Kentucky, with 2 bowls of chili. I stay there for 3 nights. I take a train to Georgia and back peddle to Kansas. Where am I?</br>Answer: Do not know the answer, help! Driving me crazy, and it's a short trip.</br>Difficulty: Easy"
476,Category: Dark Riddles</br>Question: My legs are knives. I am a knight. I can reclaim what I lose in a fight. What am I?</br>Answer: A crab.</br>Difficulty: Hard
477,"Category: Dark Riddles</br>Question: What happens only in the middle of each month, in all of the seasons, except summer, and happens only in the night, never in the day?</br>Answer: The letter 'N.'</br>Difficulty: Medium"
478,Category: Dark Riddles</br>Question: Here's a riddle for those who fiddle. Our clan is safe within the middle. So those for dark go to little. As you'll see a dragon's crittle. The Irish can help a diddle. But can you see the misinformed biddle?</br>Answer: This riddle is unanswered.</br>Difficulty: Medium
479,"Category: Dark Riddles</br>Question: I am, in truth, a yellow fork From tables in the sky By inadvertent fingers dropped The awful cutlery. Of mansions never quite disclosed And never quite concealed The apparatus of the dark To ignorance revealed. What am I?</br>Answer: I am lightning.</br>Difficulty: Hard"
480,"Category: Dark Riddles</br>Question: Empty as space, Scary as a ghost, I appear every night What am I?</br>Answer: Darkness.</br>Difficulty: Medium"
481,"Category: Dark Riddles</br>Question: A color is seen on a stoplight, an item you use to eliminate the darkness. What comic book character is it?</br>Answer: Green Lantern.</br>Difficulty: Hard"
482,"Category: Dark Riddles</br>Question: How long would it take a fly, wearing a pair of wellingtons, walk through a tin of treacle?</br>Answer: A fortnight, it¡¯s too weak.</br>Difficulty: Hard"
483,"Category: Dark Riddles</br>Question: I could sell tickets day and night, I am always awake I never get a break. What am I?</br>Answer: I don¡¯t know.</br>Difficulty: Easy"
484,"Category: Dark Riddles</br>Question: Slam slam slam all day long slam slam slam some fast, some slow something solid. flat and sturdy its friend lights up the night and is sensitive to the eye slam slam slam A through Z 1,2,3 black as night. What am I?</br>Answer: A Computer keyboard.</br>Difficulty: Easy"
485,Category: Dark Riddles</br>Question: What can only move by jumping?</br>Answer: The Knight chess piece.</br>Difficulty: Hard
486,Category: Dark Riddles</br>Question: I am round or oval? It can be light or dark. You can cut me into pieces. What am I?</br>Answer: A Potato.</br>Difficulty: Medium
487,"Category: Dark Riddles</br>Question: No legs or two legs, four legs or more, the color of green, on Terra it stays. Teeming with chemicals of darkness and light, needing only a wind, a breath to lift the kite. What is it?</br>Answer: Life.</br>Difficulty: Hard"
488,Category: Dark Riddles</br>Question: Where do zombies go for a night out?</br>Answer: Club Dead.</br>Difficulty: Hard
489,"Category: Dark Riddles</br>Question: A room with no windows or doors, walks in the night, grows in a day, and is found where there is death and decay. What is it?</br>Answer: Mushrooms.</br>Difficulty: Hard"
